ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:     823        63.9794       214.8270       662.5055         7.7069          -9742.1534       522.9589         0.0000         0.0000         0.0000          -8270.1757         0.0000     -8270.1757     -8270.1757         0.0000            354.3730       352.9405   1000000.0000       354.3730       352.9405
ENERGY:     824        69.2263       218.7111       662.4951         8.6642          -9755.7785       530.8746         0.0000         0.0000         0.0000          -8265.8072         0.0000     -8265.8072     -8265.8072         0.0000            355.8344       354.7611   1000000.0000       355.8344       354.7611
ENERGY:     825        63.6753       214.8133       662.3693         7.9164          -9748.0111       525.6302         0.0000         0.0000         0.0000          -8273.6067         0.0000     -8273.6067     -8273.6067         0.0000            355.1046       353.8441   1000000.0000       355.1046       353.8441
ENERGY:     826        63.9050       214.9912       662.3637         7.9678          -9748.8450       526.0876         0.0000         0.0000         0.0000          -8273.5297         0.0000     -8273.5297     -8273.5297         0.0000            355.1978       353.9599   1000000.0000       355.1978       353.9599
ENERGY:     827        63.6950       214.8290       662.3685         7.9213          -9748.0950       525.6753         0.0000         0.0000         0.0000          -8273.6059         0.0000     -8273.6059     -8273.6059         0.0000            355.1142       353.8559   1000000.0000       355.1142       353.8559
ENERGY:     828        63.6774       214.8149       662.3692         7.9169          -9748.0199       525.6350         0.0000         0.0000         0.0000          -8273.6066         0.0000     -8273.6066     -8273.6066         0.0000            355.1057       353.8454   1000000.0000       355.1057       353.8454
ENERGY:     829        63.6753       214.8133       662.3693         7.9164          -9748.0111       525.6302         0.0000         0.0000         0.0000          -8273.6067         0.0000     -8273.6067     -8273.6067         0.0000            355.1046       353.8441   1000000.0000       355.1046       353.8441
ENERGY:     830        69.2110       218.0376       662.2885         8.3704          -9762.2573       534.6922         0.0000         0.0000         0.0000          -8269.6576         0.0000     -8269.6576     -8269.6576         0.0000            352.2263       351.9291   1000000.0000       352.2263       351.9291
ENERGY:     831        63.6365       214.6674       662.2185         7.8863          -9754.1701       528.8151         0.0000         0.0000         0.0000          -8276.9463         0.0000     -8276.9463     -8276.9463         0.0000            354.0878       353.2483   1000000.0000       354.0878       353.2483
ENERGY:     832        63.8912       214.8121       662.2098         7.9064          -9755.0328       529.3387         0.0000         0.0000         0.0000          -8276.8745         0.0000     -8276.8745     -8276.8745         0.0000            353.9208       353.1398   1000000.0000       353.9208       353.1398
ENERGY:     833        63.6589       214.6799       662.2174         7.8880          -9754.2570       528.8669         0.0000         0.0000         0.0000          -8276.9458         0.0000     -8276.9458     -8276.9458         0.0000            354.0712       353.2376   1000000.0000       354.0712       353.2376
ENERGY:     834        63.6398       214.6693       662.2183         7.8866          -9754.1831       528.8229         0.0000         0.0000         0.0000          -8276.9463         0.0000     -8276.9463     -8276.9463         0.0000            354.0853       353.2467   1000000.0000       354.0853       353.2467
ENERGY:     835        70.4163       217.7780       662.1549         8.3397          -9767.3034       536.3879         0.0000         0.0000         0.0000          -8272.2265         0.0000     -8272.2265     -8272.2265         0.0000            354.8882       355.5820   1000000.0000       354.8882       355.5820
ENERGY:     836        63.7854       214.5605       662.1015         7.8808          -9759.5902       531.3080         0.0000         0.0000         0.0000          -8279.9540         0.0000     -8279.9540     -8279.9540         0.0000            354.5462       354.3270   1000000.0000       354.5462       354.3270
ENERGY:     837        64.0938       214.6939       662.0935         7.9008          -9760.4162       531.7539         0.0000         0.0000         0.0000          -8279.8804         0.0000     -8279.8804     -8279.8804         0.0000            354.6013       354.4778   1000000.0000       354.6013       354.4778
ENERGY:     838        63.8127       214.5719       662.1005         7.8826          -9759.6737       531.3520         0.0000         0.0000         0.0000          -8279.9539         0.0000     -8279.9539     -8279.9539         0.0000            354.5518       354.3422   1000000.0000       354.5518       354.3422
ENERGY:     839        63.7946       214.5643       662.1012         7.8814          -9759.6186       531.3229         0.0000         0.0000         0.0000          -8279.9543         0.0000     -8279.9543     -8279.9543         0.0000            354.5481       354.3321   1000000.0000       354.5481       354.3321
ENERGY:     840        63.7933       214.5638       662.1012         7.8813          -9759.6147       531.3208         0.0000         0.0000         0.0000          -8279.9543         0.0000     -8279.9543     -8279.9543         0.0000            354.5479       354.3314   1000000.0000       354.5479       354.3314
ENERGY:     841        63.7946       214.5643       662.1012         7.8814          -9759.6186       531.3229         0.0000         0.0000         0.0000          -8279.9543         0.0000     -8279.9543     -8279.9543         0.0000            354.5481       354.3321   1000000.0000       354.5481       354.3321
ENERGY:     842        70.6957       216.6600       662.4655         8.1282          -9773.1818       538.4703         0.0000         0.0000         0.0000          -8276.7620         0.0000     -8276.7620     -8276.7620         0.0000            358.3491       358.4281   1000000.0000       358.3491       358.4281
ENERGY:     843        64.1831       214.4145       662.1797         7.8816          -9765.5552       533.8875         0.0000         0.0000         0.0000          -8283.0086         0.0000     -8283.0086     -8283.0086         0.0000            356.2503       356.1711   1000000.0000       356.2503       356.1711
ENERGY:     844        64.5188       214.5087       662.1991         7.8932          -9766.3632       534.2962         0.0000         0.0000         0.0000          -8282.9471         0.0000     -8282.9471     -8282.9471         0.0000            356.4780       356.4166   1000000.0000       356.4780       356.4166
