# step Etot Epot T p 
1669 -8657.2283 -8657.2283 0.0 432.492 
1670 -8664.5497 -8664.5497 0.0 432.5393 
1671 -8665.5484 -8665.5484 0.0 432.8461 
1672 -8660.4971 -8660.4971 0.0 432.9134 
1673 -8665.8807 -8665.8807 0.0 432.7716 
1674 -8665.878 -8665.878 0.0 432.78 
1675 -8665.8807 -8665.8807 0.0 432.7724 
1676 -8665.8807 -8665.8807 0.0 432.7722 
1677 -8665.8807 -8665.8807 0.0 432.7724 
1678 -8667.2232 -8667.2232 0.0 432.8498 
1679 -8663.5658 -8663.5658 0.0 432.7429 
1680 -8667.3522 -8667.3522 0.0 432.8492 
1681 -8667.3508 -8667.3508 0.0 432.8497 
1682 -8667.3522 -8667.3522 0.0 432.8492 
1683 -8668.9205 -8668.9205 0.0 433.4501 
1684 -8666.1406 -8666.1406 0.0 433.9113 
1685 -8668.9603 -8668.9603 0.0 433.3765 
1686 -8670.1323 -8670.1323 0.0 431.1412 
1687 -8666.2464 -8666.2464 0.0 428.744 
1688 -8670.3097 -8670.3097 0.0 431.7532 
1689 -8670.3084 -8670.3084 0.0 431.6923 
1690 -8670.3098 -8670.3098 0.0 431.7471 
1691 -8670.3098 -8670.3098 0.0 431.7477 
1692 -8670.3098 -8670.3098 0.0 431.7483 
1693 -8671.2976 -8671.2976 0.0 429.3642 
1694 -8666.9067 -8666.9067 0.0 426.8226 
1695 -8671.5603 -8671.5603 0.0 430.1334 
1696 -8671.5579 -8671.5579 0.0 430.0572 
1697 -8671.5603 -8671.5603 0.0 430.1258 
1698 -8671.5603 -8671.5603 0.0 430.1311 
1699 -8671.5603 -8671.5603 0.0 430.1334 
1700 -8672.6355 -8672.6355 0.0 430.1324 
1701 -8668.4305 -8668.4305 0.0 429.9874 
1702 -8672.8628 -8672.8628 0.0 430.1487 
1703 -8672.8607 -8672.8607 0.0 430.1476 
1704 -8672.8628 -8672.8628 0.0 430.1486 
1705 -8673.3332 -8673.3332 0.0 430.2641 
1706 -8667.13 -8667.13 0.0 430.1839 
1707 -8673.9409 -8673.9409 0.0 430.2403 
1708 -8673.9358 -8673.9358 0.0 430.244 
1709 -8673.9411 -8673.9411 0.0 430.2407 
1710 -8673.941 -8673.941 0.0 430.2406 
1711 -8673.9411 -8673.9411 0.0 430.2407 
1712 -8674.3183 -8674.3183 0.0 430.3041 
1713 -8667.5207 -8667.5207 0.0 430.1512 
1714 -8675.03 -8675.03 0.0 430.304 
1715 -8675.0229 -8675.0229 0.0 430.3061 
1716 -8675.0299 -8675.0299 0.0 430.3043 
1717 -8675.03 -8675.03 0.0 430.304 
1718 -8675.03 -8675.03 0.0 430.304 
1719 -8675.7218 -8675.7218 0.0 429.006 
1720 -8669.3783 -8669.3783 0.0 427.4868 
1721 -8676.2867 -8676.2867 0.0 429.5536 
1722 -8676.2811 -8676.2811 0.0 429.5005 
1723 -8676.2867 -8676.2867 0.0 429.5483 
1724 -8676.2431 -8676.2431 0.0 430.1076 
1725 -8677.4089 -8677.4089 0.0 429.8666 
1726 -8676.8307 -8676.8307 0.0 426.4728 
1727 -8678.4248 -8678.4248 0.0 428.4124 
1728 -8678.2545 -8678.2545 0.0 430.347 
1729 -8679.5111 -8679.5111 0.0 429.3958 
1730 -8679.8432 -8679.8432 0.0 429.4229 
1731 -8671.759 -8671.759 0.0 429.0889 
1732 -8680.7362 -8680.7362 0.0 429.4564 
1733 -8680.7281 -8680.7281 0.0 429.4563 
1734 -8680.7363 -8680.7363 0.0 429.4564 
1735 -8680.7362 -8680.7362 0.0 429.4565 
1736 -8680.7363 -8680.7363 0.0 429.4564 
1737 -8680.775 -8680.775 0.0 429.3801 
1738 -8671.5929 -8671.5929 0.0 428.9068 
1739 -8681.9073 -8681.9073 0.0 429.4684 
1740 -8681.8958 -8681.8958 0.0 429.4642 
1741 -8681.9072 -8681.9072 0.0 429.468 
1742 -8681.9073 -8681.9073 0.0 429.4684 
1743 -8681.5911 -8681.5911 0.0 425.9554 
1744 -8683.0555 -8683.0555 0.0 427.8764 
1745 -8682.0049 -8682.0049 0.0 427.7094 
1746 -8684.1321 -8684.1321 0.0 427.8762 
1747 -8683.8564 -8683.8564 0.0 427.3388 
1748 -8685.4561 -8685.4561 0.0 427.6887 
1749 -8685.0001 -8685.0001 0.0 426.341 
1750 -8686.8502 -8686.8502 0.0 427.1366 
1751 -8686.8337 -8686.8337 0.0 427.0638 
1752 -8686.8504 -8686.8504 0.0 427.1293 
1753 -8686.8502 -8686.8502 0.0 427.1317 
1754 -8686.8504 -8686.8504 0.0 427.1293 
1755 -8686.9542 -8686.9542 0.0 426.1754 
1756 -8675.6444 -8675.6444 0.0 424.764 
1757 -8688.3108 -8688.3108 0.0 426.7046 
1758 -8688.2972 -8688.2972 0.0 426.6571 
1759 -8688.3107 -8688.3107 0.0 426.6998 
1760 -8688.3108 -8688.3108 0.0 426.7035 
1761 -8688.4382 -8688.4382 0.0 425.8106 
1762 -8678.1272 -8678.1272 0.0 424.5171 
1763 -8689.6594 -8689.6594 0.0 426.3012 
1764 -8689.6479 -8689.6479 0.0 426.2566 
1765 -8689.6594 -8689.6594 0.0 426.2968 
1766 -8689.9841 -8689.9841 0.0 425.8108 
1767 -8681.4232 -8681.4232 0.0 424.9841 
1768 -8690.9267 -8690.9267 0.0 426.0801 
1769 -8690.9175 -8690.9175 0.0 426.0566 
1770 -8690.9266 -8690.9266 0.0 426.0778 
1771 -8690.9267 -8690.9267 0.0 426.0798 
1772 -8690.9267 -8690.9267 0.0 426.0801 
1773 -8691.7268 -8691.7268 0.0 425.2858 
1774 -8685.3615 -8685.3615 0.0 424.2241 
1775 -8692.2568 -8692.2568 0.0 425.6275 
1776 -8692.2517 -8692.2517 0.0 425.5952 
1777 -8692.2568 -8692.2568 0.0 425.6243 
1778 -8692.2568 -8692.2568 0.0 425.6266 
1779 -8692.8264 -8692.8264 0.0 425.741 
1780 -8686.4547 -8686.4547 0.0 425.6011 
1781 -8693.4239 -8693.4239 0.0 425.7255 
1782 -8693.4176 -8693.4176 0.0 425.7293 
1783 -8693.424 -8693.424 0.0 425.7258 
1784 -8693.4241 -8693.4241 0.0 425.7257 
1785 -8693.424 -8693.424 0.0 425.7257 
1786 -8693.4241 -8693.4241 0.0 425.7257 
1787 -8694.6165 -8694.6165 0.0 425.1934 
1788 -8690.6221 -8690.6221 0.0 424.4797 
1789 -8694.8 -8694.8 0.0 425.3549 
1790 -8694.7985 -8694.7985 0.0 425.3392 
1791 -8694.8 -8694.8 0.0 425.3533 
1792 -8695.9426 -8695.9426 0.0 424.8001 
1793 -8692.1776 -8692.1776 0.0 424.0748 
1794 -8696.1105 -8696.1105 0.0 424.9651 
1795 -8696.1093 -8696.1093 0.0 424.949 
1796 -8696.1104 -8696.1104 0.0 424.9636 
1797 -8696.1104 -8696.1104 0.0 424.965 
1798 -8696.1105 -8696.1105 0.0 424.9651 
1799 -8696.8042 -8696.8042 0.0 425.6368 
1800 -8691.9694 -8691.9694 0.0 426.0921 
1801 -8697.1862 -8697.1862 0.0 425.4115 
1802 -8697.1829 -8697.1829 0.0 425.4352 
1803 -8697.1863 -8697.1863 0.0 425.4139 
1804 -8697.1863 -8697.1863 0.0 425.4135 
1805 -8697.1863 -8697.1863 0.0 425.4133 
1806 -8697.1863 -8697.1863 0.0 425.4135 
1807 -8698.3932 -8698.3932 0.0 426.0444 
1808 -8695.3305 -8695.3305 0.0 426.5035 
1809 -8698.489 -8698.489 0.0 425.9243 
1810 -8698.4884 -8698.4884 0.0 425.9366 
1811 -8698.4891 -8698.4891 0.0 425.9255 
1812 -8698.4891 -8698.4891 0.0 425.9254 
1813 -8698.4891 -8698.4891 0.0 425.9255 
1814 -8699.651 -8699.651 0.0 425.1022 
1815 -8696.5072 -8696.5072 0.0 424.1181 
1816 -8699.7625 -8699.7625 0.0 425.3046 
1817 -8699.7613 -8699.7613 0.0 425.2848 
1818 -8699.7625 -8699.7625 0.0 425.3026 
1819 -8699.7625 -8699.7625 0.0 425.3029 
1820 -8699.7625 -8699.7625 0.0 425.3026 
1821 -8701.166 -8701.166 0.0 425.3067 
1822 -8698.741 -8698.741 0.0 425.1875 
1823 -8701.1984 -8701.1984 0.0 425.3136 
1824 -8701.1983 -8701.1983 0.0 425.3129 
1825 -8701.1985 -8701.1985 0.0 425.3135 
1826 -8701.1984 -8701.1984 0.0 425.3135 
1827 -8701.1985 -8701.1985 0.0 425.3134 
1828 -8702.0542 -8702.0542 0.0 425.1929 
1829 -8697.8757 -8697.8757 0.0 424.9295 
1830 -8702.3231 -8702.3231 0.0 425.2497 
1831 -8702.3201 -8702.3201 0.0 425.245 
1832 -8702.3228 -8702.3228 0.0 425.2493 
1833 -8702.3231 -8702.3231 0.0 425.2496 
1834 -8702.3231 -8702.3231 0.0 425.2497 
1835 -8703.002 -8703.002 0.0 426.2268 
1836 -8698.0903 -8698.0903 0.0 427.0641 
1837 -8703.3969 -8703.3969 0.0 425.8763 
1838 -8703.3933 -8703.3933 0.0 425.9123 
1839 -8703.3969 -8703.3969 0.0 425.8799 
1840 -8703.397 -8703.397 0.0 425.8771 
1841 -8703.3969 -8703.3969 0.0 425.8775 
1842 -8703.397 -8703.397 0.0 425.8771 
1843 -8703.9622 -8703.9622 0.0 426.5339 
1844 -8698.4433 -8698.4433 0.0 427.0724 
1845 -8704.4577 -8704.4577 0.0 426.2842 
1846 -8704.4531 -8704.4531 0.0 426.3102 
1847 -8704.4576 -8704.4576 0.0 426.2868 
1848 -8704.4577 -8704.4577 0.0 426.2848 
1849 -8704.4577 -8704.4577 0.0 426.2842 
1850 -8704.6911 -8704.6911 0.0 426.6735 
1851 -8697.7978 -8697.7978 0.0 426.9555 
1852 -8705.459 -8705.459 0.0 426.5081 
1853 -8705.4515 -8705.4515 0.0 426.5261 
1854 -8705.4587 -8705.4587 0.0 426.51 
1855 -8705.4591 -8705.4591 0.0 426.5083 
1856 -8705.4591 -8705.4591 0.0 426.5085 
1857 -8705.4591 -8705.4591 0.0 426.5083 
1858 -8705.5021 -8705.5021 0.0 426.1184 
1859 -8697.6757 -8697.6757 0.0 425.6209 
1860 -8706.4535 -8706.4535 0.0 426.3277 
1861 -8706.4448 -8706.4448 0.0 426.3081 
1862 -8706.4537 -8706.4537 0.0 426.3257 
1863 -8706.4536 -8706.4536 0.0 426.3262 
1864 -8706.4537 -8706.4537 0.0 426.3257 
1865 -8705.9602 -8705.9602 0.0 425.7544 
1866 -8707.3728 -8707.3728 0.0 426.0905 
1867 -8707.36 -8707.36 0.0 426.0586 
1868 -8707.3728 -8707.3728 0.0 426.0873 
1869 -8707.3727 -8707.3727 0.0 426.0887 
1870 -8707.3728 -8707.3728 0.0 426.0873 
1871 -8706.459 -8706.459 0.0 427.89 
1872 -8708.2827 -8708.2827 0.0 426.8542 
1873 -8708.265 -8708.265 0.0 426.9605 
1874 -8708.282 -8708.282 0.0 426.8652 
1875 -8708.2826 -8708.2826 0.0 426.8554 
1876 -8708.2827 -8708.2827 0.0 426.8542 
1877 -8707.447 -8707.447 0.0 426.9791 
1878 -8709.3067 -8709.3067 0.0 426.9277 
1879 -8709.2891 -8709.2891 0.0 426.9351 
1880 -8709.3065 -8709.3065 0.0 426.9285 
1881 -8709.3066 -8709.3066 0.0 426.9278 
1882 -8709.3068 -8709.3068 0.0 426.9277 
1883 -8707.9158 -8707.9158 0.0 427.2918 
1884 -8710.3251 -8710.3251 0.0 427.0949 
1885 -8710.3018 -8710.3018 0.0 427.1179 
1886 -8710.325 -8710.325 0.0 427.0971 
1887 -8708.9032 -8708.9032 0.0 428.6845 
1888 -8711.3703 -8711.3703 0.0 427.7495 
1889 -8711.3474 -8711.3474 0.0 427.8462 
1890 -8711.3704 -8711.3704 0.0 427.7591 
1891 -8711.3705 -8711.3705 0.0 427.7554 
1892 -8711.3705 -8711.3705 0.0 427.7543 
1893 -8711.3705 -8711.3705 0.0 427.7537 
1894 -8711.3705 -8711.3705 0.0 427.7533 
1895 -8711.3705 -8711.3705 0.0 427.7537 
1896 -8709.2209 -8709.2209 0.0 429.5982 
1897 -8712.3368 -8712.3368 0.0 428.448 
1898 -8712.3077 -8712.3077 0.0 428.5685 
1899 -8712.3367 -8712.3367 0.0 428.4601 
1900 -8712.3368 -8712.3368 0.0 428.4508 
1901 -8710.235 -8710.235 0.0 430.4955 
1902 -8713.3051 -8713.3051 0.0 429.2222 
1903 -8713.2775 -8713.2775 0.0 429.3546 
1904 -8713.3049 -8713.3049 0.0 429.2356 
1905 -8713.3048 -8713.3048 0.0 429.2246 
1906 -8713.3051 -8713.3051 0.0 429.2222 
1907 -8712.1687 -8712.1687 0.0 431.0346 
1908 -8714.347 -8714.347 0.0 429.994 
1909 -8714.3259 -8714.3259 0.0 430.1021 
1910 -8714.3466 -8714.3466 0.0 430.005 
1911 -8714.347 -8714.347 0.0 429.9951 
1912 -8714.3469 -8714.3469 0.0 429.9961 
1913 -8714.347 -8714.347 0.0 429.9951 
1914 -8713.4911 -8713.4911 0.0 432.1797 
1915 -8715.3891 -8715.3891 0.0 430.9545 
1916 -8715.3712 -8715.3712 0.0 431.0804 
1917 -8715.389 -8715.389 0.0 430.9671 
1918 -8715.3892 -8715.3892 0.0 430.9577 
1919 -8713.9001 -8713.9001 0.0 431.1853 
1920 -8716.3075 -8716.3075 0.0 431.0811 
1921 -8716.2846 -8716.2846 0.0 431.0965 
1922 -8716.3073 -8716.3073 0.0 431.0827 
1923 -8716.3075 -8716.3075 0.0 431.0815 
1924 -8715.1159 -8715.1159 0.0 431.9668 
1925 -8717.2841 -8717.2841 0.0 431.4682 
1926 -8717.2636 -8717.2636 0.0 431.5219 
1927 -8717.2841 -8717.2841 0.0 431.4736 
1928 -8716.1373 -8716.1373 0.0 434.2758 
1929 -8718.2942 -8718.2942 0.0 432.6418 
1930 -8718.274 -8718.274 0.0 432.8087 
1931 -8718.294 -8718.294 0.0 432.6586 
1932 -8718.2942 -8718.2942 0.0 432.644 
1933 -8718.2942 -8718.2942 0.0 432.6418 
1934 -8716.8486 -8716.8486 0.0 433.2437 
1935 -8719.3307 -8719.3307 0.0 432.9095 
1936 -8719.3081 -8719.3081 0.0 432.9466 
1937 -8719.3306 -8719.3306 0.0 432.9133 
1938 -8719.3307 -8719.3307 0.0 432.9102 
1939 -8717.832 -8717.832 0.0 432.8908 
1940 -8720.278 -8720.278 0.0 432.9396 
1941 -8720.2533 -8720.2533 0.0 432.9405 
1942 -8720.2775 -8720.2775 0.0 432.9399 
1943 -8720.278 -8720.278 0.0 432.9396 
1944 -8720.278 -8720.278 0.0 432.9396 
1945 -8719.3987 -8719.3987 0.0 434.7021 
1946 -8721.2647 -8721.2647 0.0 433.72 
1947 -8721.2443 -8721.2443 0.0 433.824 
1948 -8721.2645 -8721.2645 0.0 433.7303 
1949 -8721.2647 -8721.2647 0.0 433.7212 
1950 -8720.6329 -8720.6329 0.0 436.6664 
1951 -8722.2563 -8722.2563 0.0 435.0549 
1952 -8720.8082 -8720.8082 0.0 437.3452 
1953 -8723.1103 -8723.1103 0.0 435.9686 
1954 -8722.3644 -8722.3644 0.0 437.4408 
1955 -8724.0979 -8724.0979 0.0 436.6436 
1956 -8724.0804 -8724.0804 0.0 436.7284 
1957 -8724.0975 -8724.0975 0.0 436.6522 
1958 -8724.0977 -8724.0977 0.0 436.6446 
1959 -8722.9654 -8722.9654 0.0 437.7288 
1960 -8725.065 -8725.065 0.0 437.1289 
1961 -8722.4936 -8722.4936 0.0 437.4961 
1962 -8725.9108 -8725.9108 0.0 437.3057 
1963 -8725.8773 -8725.8773 0.0 437.3345 
1964 -8725.911 -8725.911 0.0 437.3085 
1965 -8725.911 -8725.911 0.0 437.3074 
1966 -8725.911 -8725.911 0.0 437.307 
1967 -8725.911 -8725.911 0.0 437.3074 
1968 -8723.0996 -8723.0996 0.0 437.7732 
1969 -8726.7903 -8726.7903 0.0 437.5126 
1970 -8726.7543 -8726.7543 0.0 437.5482 
1971 -8726.7902 -8726.7902 0.0 437.5162 
1972 -8726.7902 -8726.7902 0.0 437.5136 
1973 -8726.7903 -8726.7903 0.0 437.5128 
1974 -8726.7903 -8726.7903 0.0 437.5127 
1975 -8725.0325 -8725.0325 0.0 439.2202 
1976 -8727.8328 -8727.8328 0.0 438.201 
1977 -8727.8047 -8727.8047 0.0 438.3092 
1978 -8727.8325 -8727.8325 0.0 438.2119 
1979 -8727.8328 -8727.8328 0.0 438.2022 
1980 -8725.2024 -8725.2024 0.0 439.9542 
1981 -8728.7652 -8728.7652 0.0 438.8426 
1982 -8728.7301 -8728.7301 0.0 438.9619 
1983 -8728.765 -8728.765 0.0 438.8546 
1984 -8728.765 -8728.765 0.0 438.8452 
1985 -8728.7651 -8728.7651 0.0 438.8429 
1986 -8728.7652 -8728.7652 0.0 438.8426 
1987 -8726.114 -8726.114 0.0 438.9659 
1988 -8729.7428 -8729.7428 0.0 438.931 
1989 -8729.7072 -8729.7072 0.0 438.9425 
1990 -8729.7428 -8729.7428 0.0 438.9321 
1991 -8727.2255 -8727.2255 0.0 439.3013 
1992 -8730.7064 -8730.7064 0.0 439.0998 
1993 -8730.6731 -8730.6731 0.0 439.1265 
1994 -8730.7063 -8730.7063 0.0 439.1026 
1995 -8730.7065 -8730.7065 0.0 439.1004 
1996 -8728.4161 -8728.4161 0.0 441.346 
1997 -8731.6711 -8731.6711 0.0 439.9273 
1998 -8731.6407 -8731.6407 0.0 440.0745 
1999 -8731.671 -8731.671 0.0 439.9421 
2000 -8731.6712 -8731.6712 0.0 439.9304 
2001 -8729.3214 -8729.3214 0.0 442.1052 
2002 -8732.5742 -8732.5742 0.0 440.72 
2003 -8732.5423 -8732.5423 0.0 440.8654 
2004 -8732.5741 -8732.5741 0.0 440.7345 
2005 -8732.5742 -8732.5742 0.0 440.7233 
2006 -8730.7129 -8730.7129 0.0 442.5382 
2007 -8733.4796 -8733.4796 0.0 441.4183 
2008 -8733.4533 -8733.4533 0.0 441.5354 
2009 -8733.4793 -8733.4793 0.0 441.4302 
2010 -8733.4795 -8733.4795 0.0 441.42 
2011 -8733.4796 -8733.4796 0.0 441.4183 
2012 -8566.8409 -8566.8409 0.0 428.0574 
2013 -8734.0068 -8734.0068 0.0 440.8178 
2014 -8734.2559 -8734.2559 0.0 441.054 
2015 -8734.2535 -8734.2535 0.0 441.0313 
2016 -8734.2559 -8734.2559 0.0 441.0518 
2017 -8683.5222 -8683.5222 0.0 433.9607 
2018 -8735.6861 -8735.6861 0.0 440.2813 
2019 -8735.6725 -8735.6725 0.0 440.3616 
2020 -8735.6859 -8735.6859 0.0 440.2894 
2021 -8735.686 -8735.686 0.0 440.282 
2022 -8735.6861 -8735.6861 0.0 440.2812 
2023 -8712.6019 -8712.6019 0.0 439.2873 
2024 -8737.7597 -8737.7597 0.0 440.1876 
2025 -8721.5545 -8721.5545 0.0 440.6689 
2026 -8739.778 -8739.778 0.0 440.4093 
2027 -8721.6125 -8721.6125 0.0 441.215 
2028 -8741.4666 -8741.4666 0.0 440.7192 
2029 -8727.1709 -8727.1709 0.0 438.3763 
2030 -8743.2652 -8743.2652 0.0 440.2426 
2031 -8723.3747 -8723.3747 0.0 442.0351 
2032 -8744.7895 -8744.7895 0.0 440.7737 
2033 -8713.8683 -8713.8683 0.0 441.1214 
2034 -8746.0095 -8746.0095 0.0 441.0269 
2035 -8715.4974 -8715.4974 0.0 441.8812 
2036 -8747.1335 -8747.1335 0.0 441.3372 
2037 -8722.0997 -8722.0997 0.0 439.8081 
2038 -8748.3442 -8748.3442 0.0 441.2058 
2039 -8719.6906 -8719.6906 0.0 440.0825 
2040 -8749.4186 -8749.4186 0.0 441.1714 
2041 -8719.5466 -8719.5466 0.0 440.7844 
2042 -8750.3852 -8750.3852 0.0 441.2631 
2043 -8725.7021 -8725.7021 0.0 437.0243 
2044 -8751.2979 -8751.2979 0.0 440.7298 
2045 -8731.658 -8731.658 0.0 448.3856 
2046 -8752.1741 -8752.1741 0.0 442.1571 
2047 -8737.0642 -8737.0642 0.0 438.7226 
2048 -8753.0533 -8753.0533 0.0 441.6031 
2049 -8739.6521 -8739.6521 0.0 443.2133 
2050 -8753.8637 -8753.8637 0.0 442.009 
2051 -8753.7216 -8753.7216 0.0 442.166 
2052 -8753.8623 -8753.8623 0.0 442.0251 
2053 -8753.8637 -8753.8637 0.0 442.0106 
2054 -8753.8638 -8753.8638 0.0 442.0102 
2055 -8753.8638 -8753.8638 0.0 442.0101 
2056 -8753.8638 -8753.8638 0.0 442.0102 
2057 -8744.755 -8744.755 0.0 439.0055 
2058 -8754.7379 -8754.7379 0.0 441.4022 
2059 -8754.6385 -8754.6385 0.0 441.1864 
2060 -8754.7368 -8754.7368 0.0 441.381 
2061 -8754.738 -8754.738 0.0 441.4001 
2062 -8754.738 -8754.738 0.0 441.4003 
2063 -8754.738 -8754.738 0.0 441.4001 
2064 -8746.915 -8746.915 0.0 446.8542 
2065 -8755.5723 -8755.5723 0.0 442.7698 
2066 -8749.4963 -8749.4963 0.0 439.5168 
2067 -8756.4244 -8756.4244 0.0 442.0022 
2068 -8756.3565 -8756.3565 0.0 441.773 
2069 -8756.4238 -8756.4238 0.0 441.9795 
2070 -8756.4242 -8756.4242 0.0 442.0 
2071 -8756.4244 -8756.4244 0.0 442.002 
2072 -8756.4244 -8756.4244 0.0 442.0022 
2073 -8750.4085 -8750.4085 0.0 444.1447 
2074 -8757.1976 -8757.1976 0.0 442.6219 
2075 -8757.1297 -8757.1297 0.0 442.7955 
2076 -8757.1968 -8757.1968 0.0 442.6395 
2077 -8757.1976 -8757.1976 0.0 442.6237 
2078 -8757.1976 -8757.1976 0.0 442.6221 
2079 -8752.856 -8752.856 0.0 441.6004 
2080 -8758.0068 -8758.0068 0.0 442.4035 
2081 -8757.9566 -8757.9566 0.0 442.3389 
2082 -8758.0065 -8758.0065 0.0 442.3972 
2083 -8758.007 -8758.007 0.0 442.4028 
2084 -8755.2583 -8755.2583 0.0 443.4953 
2085 -8758.8869 -8758.8869 0.0 442.8247 
2086 -8758.8501 -8758.8501 0.0 442.9035 
2087 -8758.8866 -8758.8866 0.0 442.8326 
2088 -8758.8869 -8758.8869 0.0 442.8256 
2089 -8756.5496 -8756.5496 0.0 441.3684 
2090 -8759.7485 -8759.7485 0.0 442.3843 
2091 -8759.7172 -8759.7172 0.0 442.2923 
2092 -8759.748 -8759.748 0.0 442.3754 
2093 -8759.7485 -8759.7485 0.0 442.3834 
2094 -8757.6733 -8757.6733 0.0 446.162 
2095 -8760.5849 -8760.5849 0.0 443.7564 
2096 -8760.5562 -8760.5562 0.0 444.0059 
2097 -8760.585 -8760.585 0.0 443.7813 
2098 -8760.585 -8760.585 0.0 443.7703 
2099 -8758.3686 -8758.3686 0.0 442.8759 
2100 -8761.3456 -8761.3456 0.0 443.5248 
2101 -8761.3163 -8761.3163 0.0 443.4695 
2102 -8761.3452 -8761.3452 0.0 443.5194 
2103 -8761.3456 -8761.3456 0.0 443.5242 
2104 -8759.0562 -8759.0562 0.0 443.4474 
2105 -8762.0504 -8762.0504 0.0 443.5522 
2106 -8759.8283 -8759.8283 0.0 443.7919 
2107 -8762.7144 -8762.7144 0.0 443.68 
2108 -8762.6854 -8762.6854 0.0 443.7008 
2109 -8762.714 -8762.714 0.0 443.6823 
2110 -8762.7143 -8762.7143 0.0 443.6803 
2111 -8762.7144 -8762.7144 0.0 443.6801 
2112 -8762.7144 -8762.7144 0.0 443.6801 
2113 -8760.8871 -8760.8871 0.0 446.612 
2114 -8763.3817 -8763.3817 0.0 444.7268 
2115 -8761.8617 -8761.8617 0.0 443.8725 
2116 -8764.0506 -8764.0506 0.0 444.4694 
2117 -8762.7522 -8762.7522 0.0 445.1301 
2118 -8764.7186 -8764.7186 0.0 444.7586 
2119 -8763.2479 -8763.2479 0.0 443.3064 
2120 -8765.3402 -8765.3402 0.0 444.2937 
2121 -8764.4269 -8764.4269 0.0 444.5101 
2122 -8766.0206 -8766.0206 0.0 444.425 
2123 -8765.5378 -8765.5378 0.0 445.1442 
2124 -8766.7657 -8766.7657 0.0 444.7813 
2125 -8766.1811 -8766.1811 0.0 446.5071 
2126 -8767.482 -8767.482 0.0 445.5599 
2127 -8767.4698 -8767.4698 0.0 445.6595 
2128 -8767.4819 -8767.4819 0.0 445.5699 
2129 -8767.482 -8767.482 0.0 445.5609 
2130 -8766.1274 -8766.1274 0.0 444.4947 
2131 -8768.0804 -8768.0804 0.0 445.2294 
2132 -8767.1671 -8767.1671 0.0 445.884 
2133 -8768.7368 -8768.7368 0.0 445.532 
2134 -8768.1275 -8768.1275 0.0 445.1725 
2135 -8769.4488 -8769.4488 0.0 445.4215 
2136 -8769.4359 -8769.4359 0.0 445.4015 
2137 -8769.4484 -8769.4484 0.0 445.4197 
2138 -8769.4488 -8769.4488 0.0 445.4213 
2139 -8768.8954 -8768.8954 0.0 447.4922 
2140 -8770.1763 -8770.1763 0.0 446.3551 
2141 -8770.1636 -8770.1636 0.0 446.474 
2142 -8770.176 -8770.176 0.0 446.3671 
2143 -8770.1762 -8770.1762 0.0 446.3563 
2144 -8768.982 -8768.982 0.0 446.4555 
2145 -8770.8166 -8770.8166 0.0 446.4427 
2146 -8769.6078 -8769.6078 0.0 448.6884 
2147 -8771.4718 -8771.4718 0.0 447.3284 
2148 -8771.4532 -8771.4532 0.0 447.4721 
2149 -8771.4718 -8771.4718 0.0 447.3428 
2150 -8769.8746 -8769.8746 0.0 446.1564 
2151 -8772.0834 -8772.0834 0.0 446.9877 
2152 -8772.061 -8772.061 0.0 446.914 
2153 -8772.0833 -8772.0833 0.0 446.9804 
2154 -8772.0834 -8772.0834 0.0 446.9866 
2155 -8772.0834 -8772.0834 0.0 446.9876 
2156 -8772.0834 -8772.0834 0.0 446.9878 
2157 -8770.4138 -8770.4138 0.0 447.8189 
2158 -8772.7224 -8772.7224 0.0 447.3304 
2159 -8772.6999 -8772.6999 0.0 447.3886 
2160 -8772.7221 -8772.7221 0.0 447.3364 
2161 -8772.7223 -8772.7223 0.0 447.3311 
2162 -8770.916 -8770.916 0.0 447.4718 
2163 -8773.3732 -8773.3732 0.0 447.4388 
2164 -8773.3487 -8773.3487 0.0 447.4527 
2165 -8773.3726 -8773.3726 0.0 447.4405 
2166 -8773.3732 -8773.3732 0.0 447.439 
2167 -8771.0553 -8771.0553 0.0 448.6693 
2168 -8773.9862 -8773.9862 0.0 447.8884 
2169 -8773.9585 -8773.9585 0.0 447.9784 
2170 -8773.9859 -8773.9859 0.0 447.8976 
2171 -8773.9862 -8773.9862 0.0 447.8893 
2172 -8771.0931 -8771.0931 0.0 447.621 
2173 -8774.5482 -8774.5482 0.0 447.8771 
2174 -8774.5134 -8774.5134 0.0 447.8663 
2175 -8774.5478 -8774.5478 0.0 447.8762 
2176 -8774.5482 -8774.5482 0.0 447.877 
2177 -8774.5482 -8774.5482 0.0 447.8771 
2178 -8772.1441 -8772.1441 0.0 450.0754 
2179 -8775.1154 -8775.1154 0.0 448.6035 
2180 -8775.0853 -8775.0853 0.0 448.7628 
2181 -8775.1149 -8775.1149 0.0 448.6196 
2182 -8775.1154 -8775.1154 0.0 448.6051 
2183 -8773.8582 -8773.8582 0.0 450.0319 
2184 -8775.7555 -8775.7555 0.0 449.1787 
2185 -8775.7375 -8775.7375 0.0 449.2712 
2186 -8775.7552 -8775.7552 0.0 449.1881 
2187 -8775.7555 -8775.7555 0.0 449.1796 
2188 -8774.5385 -8774.5385 0.0 448.6332 
2189 -8776.3514 -8776.3514 0.0 449.0262 
2190 -8776.3338 -8776.3338 0.0 448.9939 
2191 -8776.3513 -8776.3513 0.0 449.023 
2192 -8776.3514 -8776.3514 0.0 449.0255 
